url,strategy,finalUrl,fetchedAt,performance,accessibility,bestPractices,seo,fcpMs,lcpMs,speedIndexMs,totalBlockingTimeMs,cls,interactiveMs,fcp,lcp,speedIndex,totalBlockingTime,clsDisplay,status,error
https://b2bindustrial.in/services/project-management,desktop,https://b2bindustrial.in/services/project-management,2026-07-14T07:50:08.273Z,100,100,100,100,242,422,979,0,0.002362586686856879,422,0.2 s,0.4 s,1.0 s,0 ms,0.002,success,
https://b2bindustrial.in/services/public-address,mobile,https://b2bindustrial.in/services/public-address,2026-07-14T07:50:24.019Z,100,100,100,100,902,1652,2035,0,0,1652,0.9 s,1.7 s,2.0 s,0 ms,0,success,
https://b2bindustrial.in/services/public-address,desktop,https://b2bindustrial.in/services/public-address,2026-07-14T07:50:38.630Z,100,100,100,100,242,452,1052,0,0.002362586686856879,452,0.2 s,0.5 s,1.1 s,0 ms,0.002,success,
https://b2bindustrial.in/services/recd-kit,mobile,https://b2bindustrial.in/services/recd-kit,2026-07-14T07:50:52.521Z,100,100,100,100,901,1351,1798,0,0,1351,0.9 s,1.4 s,1.8 s,0 ms,0,success,
https://b2bindustrial.in/services/recd-kit,desktop,https://b2bindustrial.in/services/recd-kit,2026-07-14T07:51:05.070Z,100,100,100,100,241,361,806,0,0.002362586686856879,361,0.2 s,0.4 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/services/renewable-energy,mobile,https://b2bindustrial.in/services/renewable-energy,2026-07-14T07:51:19.213Z,100,100,100,100,901,918,2208,0,0,918,0.9 s,0.9 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/services/renewable-energy,desktop,https://b2bindustrial.in/services/renewable-energy,2026-07-14T07:51:33.643Z,100,100,100,100,241,449,764,0,0.002362586686856879,449,0.2 s,0.4 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/services/repair-maintenance,mobile,https://b2bindustrial.in/services/repair-maintenance,2026-07-14T07:51:48.669Z,99,100,100,100,968,1868,2915,16,0,1868,1.0 s,1.9 s,2.9 s,20 ms,0,success,
https://b2bindustrial.in/services/repair-maintenance,desktop,https://b2bindustrial.in/services/repair-maintenance,2026-07-14T07:52:06.669Z,100,100,100,100,242,416,1004,0,0.002362586686856879,416,0.2 s,0.4 s,1.0 s,0 ms,0.002,success,
https://b2bindustrial.in/services/risk-management,mobile,https://b2bindustrial.in/services/risk-management,2026-07-14T07:52:22.750Z,100,100,100,100,901,1051,2168,0,0,1051,0.9 s,1.1 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/services/risk-management,desktop,https://b2bindustrial.in/services/risk-management,2026-07-14T07:52:39.062Z,100,100,100,100,276,475,965,0,0,475,0.3 s,0.5 s,1.0 s,0 ms,0,success,
https://b2bindustrial.in/services/smart-lighting,mobile,https://b2bindustrial.in/services/smart-lighting,2026-07-14T07:52:54.236Z,97,100,100,100,921,2421,2551,0,0,2421,0.9 s,2.4 s,2.6 s,0 ms,0,success,
https://b2bindustrial.in/services/smart-lighting,desktop,https://b2bindustrial.in/services/smart-lighting,2026-07-14T07:53:08.187Z,98,100,100,100,241,481,1652,0,0.002362586686856879,481,0.2 s,0.5 s,1.7 s,0 ms,0.002,success,
https://b2bindustrial.in/services/solar-lighting,mobile,https://b2bindustrial.in/services/solar-lighting,2026-07-14T07:53:23.347Z,100,100,100,100,928,928,2548,0,0,928,0.9 s,0.9 s,2.5 s,0 ms,0,success,
https://b2bindustrial.in/services/solar-lighting,desktop,https://b2bindustrial.in/services/solar-lighting,2026-07-14T07:53:37.180Z,100,100,100,100,242,442,826,0,0.002362586686856879,442,0.2 s,0.4 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/services/solar-projects,mobile,https://b2bindustrial.in/services/solar-projects,2026-07-14T07:53:51.621Z,99,100,100,92,926,2126,2234,0,0,2126,0.9 s,2.1 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/services/solar-projects,desktop,https://b2bindustrial.in/services/solar-projects,2026-07-14T07:54:05.938Z,98,100,100,92,289,512,1690,0,0,512,0.3 s,0.5 s,1.7 s,0 ms,0,success,
https://b2bindustrial.in/services/stack-cleaning,mobile,https://b2bindustrial.in/services/stack-cleaning,2026-07-14T07:54:22.253Z,100,100,100,100,901,1227,2172,0,0,1227,0.9 s,1.2 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/services/stack-cleaning,desktop,https://b2bindustrial.in/services/stack-cleaning,2026-07-14T07:54:41.696Z,100,100,100,100,242,379,869,0,0.002362586686856879,379,0.2 s,0.4 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/services/stack-emission,mobile,https://b2bindustrial.in/services/stack-emission,2026-07-14T07:54:58.368Z,100,100,100,100,938,1688,2220,0,0,1688,0.9 s,1.7 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/services/stack-emission,desktop,https://b2bindustrial.in/services/stack-emission,2026-07-14T07:55:12.961Z,100,100,100,100,277,390,1050,0,0,390,0.3 s,0.4 s,1.1 s,0 ms,0,success,
https://b2bindustrial.in/services/steam-analysis,mobile,https://b2bindustrial.in/services/steam-analysis,2026-07-14T07:55:27.559Z,100,100,100,100,924,1224,2213,0,0,1224,0.9 s,1.2 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/services/steam-analysis,desktop,https://b2bindustrial.in/services/steam-analysis,2026-07-14T07:55:42.414Z,100,100,100,100,242,502,1045,0,0.002362586686856879,502,0.2 s,0.5 s,1.0 s,0 ms,0.002,success,
https://b2bindustrial.in/services/tbt,mobile,https://b2bindustrial.in/services/tbt,2026-07-14T07:56:00.986Z,99,100,100,100,902,1952,2282,0,0,1952,0.9 s,2.0 s,2.3 s,0 ms,0,success,
https://b2bindustrial.in/services/tbt,desktop,https://b2bindustrial.in/services/tbt,2026-07-14T07:56:14.278Z,99,100,100,100,243,460,1142,0,0.002362586686856879,460,0.2 s,0.5 s,1.1 s,0 ms,0.002,success,
https://b2bindustrial.in/services/thermography,mobile,https://b2bindustrial.in/services/thermography,2026-07-14T07:56:29.416Z,100,100,100,100,902,1209,2237,0,0,1209,0.9 s,1.2 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/services/thermography,desktop,https://b2bindustrial.in/services/thermography,2026-07-14T07:56:43.349Z,100,100,100,100,242,362,624,0,0.002362586686856879,362,0.2 s,0.4 s,0.6 s,0 ms,0.002,success,
https://b2bindustrial.in/services/transformer-dehydration,mobile,https://b2bindustrial.in/services/transformer-dehydration,2026-07-14T07:56:56.345Z,100,100,100,100,948,1548,2184,0,0,1548,0.9 s,1.5 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/services/transformer-dehydration,desktop,https://b2bindustrial.in/services/transformer-dehydration,2026-07-14T07:57:11.362Z,100,100,100,100,248,328,933,0,0.002362586686856879,328,0.2 s,0.3 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/services/ventilation-projects,mobile,https://b2bindustrial.in/services/ventilation-projects,2026-07-14T07:57:26.293Z,100,100,100,100,902,1052,2304,0,0,1052,0.9 s,1.1 s,2.3 s,0 ms,0,success,
https://b2bindustrial.in/services/ventilation-projects,desktop,https://b2bindustrial.in/services/ventilation-projects,2026-07-14T07:57:42.233Z,100,100,100,100,241,456,1125,0,0.002362586686856879,456,0.2 s,0.5 s,1.1 s,0 ms,0.002,success,
https://b2bindustrial.in/services/wall-mount-lighting,mobile,https://b2bindustrial.in/services/wall-mount-lighting,2026-07-14T07:57:57.950Z,100,100,100,100,901,1223,2512,0,0,1223,0.9 s,1.2 s,2.5 s,0 ms,0,success,
https://b2bindustrial.in/services/wall-mount-lighting,desktop,https://b2bindustrial.in/services/wall-mount-lighting,2026-07-14T07:58:14.802Z,100,100,100,100,242,488,825,0,0.002362586686856879,488,0.2 s,0.5 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/services/waste-management,mobile,https://b2bindustrial.in/services/waste-management,2026-07-14T07:58:30.188Z,100,100,100,100,901,1679,2516,0,0,1679,0.9 s,1.7 s,2.5 s,0 ms,0,success,
https://b2bindustrial.in/services/waste-management,desktop,https://b2bindustrial.in/services/waste-management,2026-07-14T07:58:47.419Z,100,100,100,100,241,321,784,0,0.002362586686856879,321,0.2 s,0.3 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/services/water-audit,mobile,https://b2bindustrial.in/services/water-audit,2026-07-14T07:59:02.172Z,97,100,100,100,940,2001,4343,0,0,2001,0.9 s,2.0 s,4.3 s,0 ms,0,success,
https://b2bindustrial.in/services/water-audit,desktop,https://b2bindustrial.in/services/water-audit,2026-07-14T07:59:18.321Z,96,100,100,100,241,407,1994,0,0.002362586686856879,407,0.2 s,0.4 s,2.0 s,0 ms,0.002,success,
https://b2bindustrial.in/services/well-being-audit,mobile,https://b2bindustrial.in/services/well-being-audit,2026-07-14T07:59:35.579Z,99,100,100,100,902,1968,2318,0,0,1968,0.9 s,2.0 s,2.3 s,0 ms,0,success,
https://b2bindustrial.in/services/well-being-audit,desktop,https://b2bindustrial.in/services/well-being-audit,2026-07-14T07:59:51.516Z,100,100,100,100,243,460,1006,0,0.002362586686856879,460,0.2 s,0.5 s,1.0 s,0 ms,0.002,success,
https://b2bindustrial.in/terms,mobile,https://b2bindustrial.in/terms,2026-07-14T08:00:08.054Z,100,100,100,100,902,902,2152,0,0,902,0.9 s,0.9 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/terms,desktop,https://b2bindustrial.in/terms,2026-07-14T08:00:23.695Z,100,100,100,100,299,299,903,0,0,299,0.3 s,0.3 s,0.9 s,0 ms,0,success,
https://b2bindustrial.in/testimonials,mobile,https://b2bindustrial.in/testimonials,2026-07-14T08:00:38.392Z,100,95,100,100,1070,1070,2120,0,0,1070,1.1 s,1.1 s,2.1 s,0 ms,0,success,
https://b2bindustrial.in/testimonials,desktop,https://b2bindustrial.in/testimonials,2026-07-14T08:00:52.047Z,100,95,100,100,242,282,755,0,0.00003906657319547073,282,0.2 s,0.3 s,0.8 s,0 ms,0,success,
https://b2bindustrial.in/tools/,mobile,https://b2bindustrial.in/tools/,2026-07-14T08:01:07.040Z,97,98,100,100,1075,1225,4843,0,0,1225,1.1 s,1.2 s,4.8 s,0 ms,0,success,
https://b2bindustrial.in/tools/,desktop,https://b2bindustrial.in/tools/,2026-07-14T08:01:25.564Z,100,98,100,100,299,299,743,0,0,299,0.3 s,0.3 s,0.7 s,0 ms,0,success,
https://b2bindustrial.in/tools/luxlevel-calculator,mobile,https://b2bindustrial.in/tools/luxlevel-calculator,2026-07-14T08:01:39.330Z,98,96,100,100,1070,1227,4116,0,0,1227,1.1 s,1.2 s,4.1 s,0 ms,0,success,
https://b2bindustrial.in/tools/luxlevel-calculator,desktop,https://b2bindustrial.in/tools/luxlevel-calculator,2026-07-14T08:01:56.102Z,99,96,100,100,429,472,1176,0,0,472,0.4 s,0.5 s,1.2 s,0 ms,0,success,
https://b2bindustrial.in/tools/powerfactor-calculation,mobile,https://b2bindustrial.in/tools/powerfactor-calculation,2026-07-14T08:02:18.291Z,98,95,100,100,942,1242,3823,0,0,1242,0.9 s,1.2 s,3.8 s,0 ms,0,success,
https://b2bindustrial.in/tools/powerfactor-calculation,desktop,https://b2bindustrial.in/tools/powerfactor-calculation,2026-07-14T08:02:35.199Z,100,95,100,100,241,338,775,0,0.002362586686856879,338,0.2 s,0.3 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/tools/tonnage-calculator,mobile,https://b2bindustrial.in/tools/tonnage-calculator,2026-07-14T08:02:49.149Z,97,94,100,100,928,1801,4119,0,0,1801,0.9 s,1.8 s,4.1 s,0 ms,0,success,
https://b2bindustrial.in/tools/tonnage-calculator,desktop,https://b2bindustrial.in/tools/tonnage-calculator,2026-07-14T08:03:03.707Z,100,94,100,100,261,310,963,0,0,310,0.3 s,0.3 s,1.0 s,0 ms,0,success,
